sku,salesdate,price,unitsordered,sales,cogs,fba,reffee,adspend,profit,comp_1_price,comp_2_price,comp_3_price,comp_4_price,comp_5_price,comp_data_min_price,comp_data_max_price,managed_fba_stock_level,min_price,max_price
File Folders SKU 21,5/12/23,18.79,19,357,84,125,54,10,84,25.99,,,,,25.99,25.99,97.0,14.99,23.99
File Folders SKU 21,5/13/23,18.69,7,131,31,46,20,3,31,25.99,,,,,25.99,25.99,82.0,14.99,23.99
File Folders SKU 21,5/14/23,18.89,6,113,27,40,17,7,22,25.99,,,,,25.99,25.99,69.0,14.99,23.99
File Folders SKU 21,5/15/23,18.89,24,453,107,158,68,8,112,25.99,,,,,25.99,25.99,55.0,14.99,23.99
File Folders SKU 21,5/15/23,18.89,24,453,107,158,68,8,112,25.99,,,,,25.99,25.99,55.0,14.99,23.99
File Folders SKU 21,5/16/23,17.89,20,358,89,132,54,6,77,25.99,,,,,25.99,25.99,47.0,14.99,23.99
File Folders SKU 21,5/17/23,17.99,2,36,9,13,5,3,6,25.99,,,,,25.99,25.99,26.0,14.99,23.99
File Folders SKU 21,5/18/23,17.99,5,90,22,33,14,21,0,25.99,,,,,25.99,25.99,11.0,14.99,23.99
File Folders SKU 21,5/19/23,18.99,18,342,80,119,51,18,74,25.99,,,,,25.99,25.99,10.0,14.99,23.99
File Folders SKU 21,5/20/23,0.0,0,0,0,0,0,7,-7,25.99,,,,,25.99,25.99,10.0,14.99,23.99
File Folders SKU 21,5/21/23,0.0,0,0,0,0,0,7,-7,25.99,,,,,25.99,25.99,11.0,14.99,23.99
File Folders SKU 21,5/22/23,18.79,6,113,27,40,17,11,18,25.99,,,,,25.99,25.99,11.0,14.99,23.99
File Folders SKU 21,5/23/23,18.89,7,132,31,46,20,9,26,25.99,,,,,25.99,25.99,1.0,14.99,23.99
File Folders SKU 21,5/24/23,18.59,3,56,13,20,8,6,9,25.99,,,,,25.99,25.99,1.0,14.99,23.99
File Folders SKU 21,5/25/23,18.79,6,113,27,40,17,12,17,25.99,,,,,25.99,25.99,0.0,14.99,23.99
File Folders SKU 21,5/26/23,18.69,6,112,27,40,17,4,24,25.99,,,,,25.99,25.99,0.0,14.99,23.99
File Folders SKU 21,5/27/23,17.59,2,35,9,13,5,8,0,25.99,,,,,25.99,25.99,0.0,14.99,23.99
File Folders SKU 21,5/28/23,18.79,2,38,9,13,6,8,2,25.99,,,,,25.99,25.99,0.0,14.99,23.99
File Folders SKU 21,5/29/23,18.99,4,76,18,26,11,8,13,25.99,,,,,25.99,25.99,0.0,14.99,23.99
File Folders SKU 21,5/30/23,18.89,13,246,58,86,37,8,57,25.99,,,,,25.99,25.99,0.0,14.99,23.99
File Folders SKU 21,5/31/23,18.89,6,113,27,40,17,16,13,25.99,,,,,25.99,25.99,0.0,14.99,23.99
File Folders SKU 21,6/1/23,18.69,7,131,31,46,20,12,22,25.99,,,,,25.99,25.99,0.0,14.99,23.99
File Folders SKU 21,6/2/23,17.29,3,52,13,20,8,1,10,26.82,,,,,26.82,26.82,0.0,14.99,23.99
File Folders SKU 21,6/3/23,17.09,1,17,4,7,3,0,3,26.82,,,,,26.82,26.82,0.0,14.99,23.99
File Folders SKU 21,6/4/23,0.0,0,0,0,0,0,0,0,26.82,,,,,26.82,26.82,0.0,14.99,23.99
File Folders SKU 21,6/5/23,0.0,0,0,0,0,0,0,0,26.82,,,,,26.82,26.82,0.0,14.99,23.99
File Folders SKU 21,6/6/23,18.99,4,76,18,26,11,6,15,26.82,,,,,26.82,26.82,0.0,14.99,23.99
File Folders SKU 21,6/7/23,18.39,12,221,53,79,33,16,40,26.82,,,,,26.82,26.82,0.0,14.99,23.99
File Folders SKU 21,6/8/23,18.89,6,113,27,40,17,8,21,26.82,,,,,26.82,26.82,0.0,14.99,23.99
File Folders SKU 21,6/9/23,18.69,3,56,13,20,8,11,4,23.02,,,,,23.02,23.02,0.0,14.99,23.99
File Folders SKU 21,6/10/23,0.0,0,0,0,0,0,6,-6,23.02,,,,,23.02,23.02,0.0,14.99,23.99
File Folders SKU 21,6/11/23,18.99,1,19,4,7,3,7,-2,23.02,,,,,23.02,23.02,0.0,14.99,23.99
File Folders SKU 21,6/12/23,18.69,9,168,40,59,25,5,39,23.02,,,,,23.02,23.02,0.0,14.99,23.99
File Folders SKU 21,6/13/23,18.19,13,236,58,86,35,11,46,23.02,,,,,23.02,23.02,0.0,14.99,23.99
File Folders SKU 21,6/14/23,18.69,6,112,27,40,17,7,21,23.02,,,,,23.02,23.02,0.0,14.99,23.99
File Folders SKU 21,6/15/23,18.69,8,150,36,53,22,5,34,23.02,,,,,23.02,23.02,0.0,14.99,23.99
File Folders SKU 21,6/16/23,0.0,0,0,0,0,0,6,-6,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,6/17/23,0.0,0,0,0,0,0,0,0,22.47,,,,,22.47,22.47,1.0,14.99,23.99
File Folders SKU 21,6/18/23,0.0,0,0,0,0,0,1,-1,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,6/19/23,18.79,4,75,18,26,11,12,8,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,6/20/23,18.89,6,113,27,40,17,8,21,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,6/21/23,18.79,8,150,36,53,22,11,28,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,6/22/23,18.89,4,76,18,26,11,5,16,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,6/23/23,18.69,8,150,36,53,22,5,34,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,6/24/23,18.59,1,19,4,7,3,4,1,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,6/25/23,0.0,0,0,0,0,0,7,-7,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,6/26/23,18.59,2,37,9,13,6,8,1,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,6/27/23,18.99,4,76,18,26,11,10,11,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,6/28/23,18.79,7,132,31,46,20,8,27,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,6/29/23,18.59,4,74,18,26,11,4,15,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,6/30/23,18.89,11,208,49,73,31,8,47,28.33,,,,,28.33,28.33,0.0,14.99,23.99
File Folders SKU 21,7/1/23,0.0,0,0,0,0,0,9,-9,28.33,,,,,28.33,28.33,0.0,14.99,23.99
File Folders SKU 21,7/2/23,0.0,0,0,0,0,0,1,-1,28.33,,,,,28.33,28.33,0.0,14.99,23.99
File Folders SKU 21,7/3/23,0.0,0,0,0,0,0,0,0,28.33,,,,,28.33,28.33,0.0,14.99,23.99
File Folders SKU 21,7/4/23,0.0,0,0,0,0,0,0,0,28.33,,,,,28.33,28.33,0.0,14.99,23.99
File Folders SKU 21,7/5/23,18.79,6,113,27,40,17,4,25,28.33,,,,,28.33,28.33,0.0,14.99,23.99
File Folders SKU 21,7/6/23,18.79,4,75,18,26,11,6,14,28.33,,,,,28.33,28.33,0.0,14.99,23.99
File Folders SKU 21,7/7/23,18.89,7,132,31,46,20,10,25,23.02,,,,,23.02,23.02,0.0,14.99,23.99
File Folders SKU 21,7/8/23,0.0,0,0,0,0,0,0,0,23.02,,,,,23.02,23.02,0.0,14.99,23.99
File Folders SKU 21,7/9/23,18.99,3,57,13,20,9,9,6,23.02,,,,,23.02,23.02,0.0,14.99,23.99
File Folders SKU 21,7/10/23,18.59,16,297,71,106,45,25,50,23.02,,,,,23.02,23.02,0.0,14.99,23.99
File Folders SKU 21,7/11/23,18.89,4,76,18,26,11,14,7,23.02,,,,,23.02,23.02,0.0,14.99,23.99
File Folders SKU 21,7/12/23,18.89,10,189,44,66,28,29,22,23.02,,,,,23.02,23.02,0.0,14.99,23.99
File Folders SKU 21,7/13/23,18.79,8,150,36,53,22,20,19,23.02,,,,,23.02,23.02,0.0,14.99,23.99
File Folders SKU 21,7/14/23,18.69,11,206,49,73,31,4,49,23.02,,,,,23.02,23.02,0.0,14.99,23.99
File Folders SKU 21,7/15/23,18.99,1,19,4,7,3,4,1,23.02,,,,,23.02,23.02,0.0,14.99,23.99
File Folders SKU 21,7/16/23,18.99,1,19,4,7,3,5,0,23.02,,,,,23.02,23.02,0.0,14.99,23.99
File Folders SKU 21,7/17/23,18.99,7,133,31,46,20,12,24,23.02,,,,,23.02,23.02,0.0,14.99,23.99
File Folders SKU 21,7/18/23,18.69,21,392,93,139,59,18,83,23.02,,,,,23.02,23.02,0.0,14.99,23.99
File Folders SKU 21,7/19/23,18.79,13,244,58,86,37,10,53,23.02,,,,,23.02,23.02,0.0,14.99,23.99
File Folders SKU 21,7/20/23,18.89,3,57,13,20,9,12,3,23.02,,,,,23.02,23.02,0.0,14.99,23.99
File Folders SKU 21,7/21/23,18.89,19,359,84,125,54,7,89,27.14,,,,,27.14,27.14,0.0,14.99,23.99
File Folders SKU 21,7/21/23,18.89,19,359,84,125,54,7,89,27.14,,,,,27.14,27.14,0.0,14.99,23.99
File Folders SKU 21,7/22/23,18.99,5,95,22,33,14,6,20,27.14,,,,,27.14,27.14,0.0,14.99,23.99
File Folders SKU 21,7/23/23,18.99,6,114,27,40,17,6,24,27.14,,,,,27.14,27.14,780.0,14.99,23.99
File Folders SKU 21,7/24/23,18.89,12,227,53,79,34,6,55,27.14,,,,,27.14,27.14,780.0,14.99,23.99
File Folders SKU 21,7/25/23,18.89,19,359,84,125,54,8,88,27.14,,,,,27.14,27.14,740.0,14.99,23.99
File Folders SKU 21,7/26/23,18.79,15,282,67,99,42,10,64,27.14,,,,,27.14,27.14,724.0,14.99,23.99
File Folders SKU 21,7/27/23,18.89,9,170,40,59,26,11,34,27.14,,,,,27.14,27.14,669.0,14.99,23.99
File Folders SKU 21,7/28/23,18.79,14,263,62,92,39,8,62,23.02,,,,,23.02,23.02,631.0,14.99,23.99
File Folders SKU 21,7/29/23,18.99,8,152,36,53,23,2,38,23.02,,,,,23.02,23.02,1453.0,14.99,23.99
File Folders SKU 21,7/30/23,18.99,12,228,53,79,34,14,48,23.02,,,,,23.02,23.02,1419.0,14.99,23.99
File Folders SKU 21,7/31/23,18.89,16,302,71,106,45,6,74,23.02,,,,,23.02,23.02,1391.0,14.99,23.99
File Folders SKU 21,8/1/23,18.79,41,770,182,271,116,8,193,23.02,,,,,23.02,23.02,1338.0,14.99,23.99
File Folders SKU 21,8/2/23,18.89,21,397,93,139,60,12,93,23.02,,,,,23.02,23.02,1295.0,14.99,23.99
File Folders SKU 21,8/3/23,18.69,35,654,155,231,98,12,158,23.02,,,,,23.02,23.02,1256.0,14.99,23.99
File Folders SKU 21,8/4/23,18.89,27,510,120,178,76,10,126,23.02,,,,,23.02,23.02,1227.0,14.99,23.99
File Folders SKU 21,8/5/23,18.99,11,209,49,73,31,5,51,23.02,,,,,23.02,23.02,1207.0,14.99,23.99
File Folders SKU 21,8/6/23,18.99,7,133,31,46,20,4,32,23.02,,,,,23.02,23.02,1191.0,14.99,23.99
File Folders SKU 21,8/7/23,18.59,55,1022,244,363,153,12,250,23.02,,,,,23.02,23.02,1086.0,14.99,23.99
File Folders SKU 21,8/8/23,18.89,28,529,124,185,79,14,127,23.02,,,,,23.02,23.02,1075.0,14.99,23.99
File Folders SKU 21,8/9/23,18.89,28,529,124,185,79,8,133,23.02,,,,,23.02,23.02,1102.0,14.99,23.99
File Folders SKU 21,8/10/23,18.89,52,982,231,343,147,12,249,23.02,,,,,23.02,23.02,1073.0,14.99,23.99
File Folders SKU 21,8/11/23,18.89,16,302,71,106,45,10,70,21.56,,,,,21.56,21.56,1032.0,14.99,23.99
File Folders SKU 21,8/12/23,18.99,17,323,75,112,48,5,83,21.56,,,,,21.56,21.56,985.0,14.99,23.99
File Folders SKU 21,8/13/23,18.99,19,361,84,125,54,9,89,21.56,,,,,21.56,21.56,979.0,14.99,23.99
File Folders SKU 21,8/14/23,18.89,30,567,133,198,85,10,141,21.56,,,,,21.56,21.56,941.0,14.99,23.99
File Folders SKU 21,8/15/23,18.89,54,1020,240,356,153,15,256,21.56,,,,,21.56,21.56,918.0,14.99,23.99
File Folders SKU 21,8/16/23,18.89,37,699,164,244,105,13,173,21.56,,,,,21.56,21.56,892.0,14.99,23.99
File Folders SKU 21,8/17/23,18.79,35,658,155,231,99,14,159,21.56,,,,,21.56,21.56,850.0,14.99,23.99
File Folders SKU 21,8/18/23,18.69,21,392,93,139,59,10,91,25.84,,,,,25.84,25.84,794.0,14.99,23.99
File Folders SKU 21,8/19/23,18.99,11,209,49,73,31,4,52,25.84,,,,,25.84,25.84,776.0,14.99,23.99
File Folders SKU 21,8/20/23,18.99,12,228,53,79,34,5,57,25.84,,,,,25.84,25.84,756.0,14.99,23.99
File Folders SKU 21,8/21/23,18.89,28,529,124,185,79,12,129,25.84,,,,,25.84,25.84,739.0,14.99,23.99
File Folders SKU 21,8/22/23,18.79,26,489,115,172,73,31,98,25.84,,,,,25.84,25.84,720.0,14.99,23.99
File Folders SKU 21,8/23/23,18.79,27,507,120,178,76,36,97,25.84,,,,,25.84,25.84,688.0,14.99,23.99
File Folders SKU 21,8/24/23,18.79,26,489,115,172,73,33,96,25.84,,,,,25.84,25.84,666.0,14.99,23.99
File Folders SKU 21,8/25/23,18.89,20,378,89,132,57,29,71,22.99,,,,,22.99,22.99,644.0,14.99,23.99
File Folders SKU 21,8/26/23,18.19,4,73,18,26,11,28,-10,22.99,,,,,22.99,22.99,621.0,14.99,23.99
File Folders SKU 21,8/27/23,18.89,17,321,75,112,48,30,56,22.99,,,,,22.99,22.99,610.0,14.99,23.99
File Folders SKU 21,8/28/23,18.89,29,548,129,191,82,38,108,22.99,,,,,22.99,22.99,597.0,14.99,23.99
File Folders SKU 21,8/29/23,18.79,40,752,178,264,113,33,164,22.99,,,,,22.99,22.99,573.0,14.99,23.99
File Folders SKU 21,8/30/23,18.79,45,846,200,297,127,38,184,22.99,,,,,22.99,22.99,551.0,14.99,23.99
File Folders SKU 21,8/31/23,18.79,28,526,124,185,79,37,101,22.99,,,,,22.99,22.99,526.0,14.99,23.99
File Folders SKU 21,9/1/23,18.69,21,392,93,139,59,20,81,22.99,,,,,22.99,22.99,473.0,14.99,23.99
File Folders SKU 21,9/2/23,18.99,13,247,58,86,37,19,47,22.99,,,,,22.99,22.99,445.0,14.99,23.99
File Folders SKU 21,9/3/23,18.99,5,95,22,33,14,16,10,22.99,,,,,22.99,22.99,436.0,14.99,23.99
File Folders SKU 21,9/4/23,18.99,7,133,31,46,20,13,23,22.99,,,,,22.99,22.99,416.0,14.99,23.99
File Folders SKU 21,9/5/23,18.89,10,189,44,66,28,15,36,22.99,,,,,22.99,22.99,403.0,14.99,23.99
File Folders SKU 21,9/6/23,18.79,22,413,98,145,62,17,91,22.99,,,,,22.99,22.99,394.0,14.99,23.99
File Folders SKU 21,9/7/23,18.49,27,499,120,178,75,19,107,22.99,,,,,22.99,22.99,378.0,14.99,23.99
File Folders SKU 21,9/8/23,18.89,26,491,115,172,74,19,111,22.99,,,,,22.99,22.99,358.0,14.99,23.99
File Folders SKU 21,9/9/23,18.99,11,209,49,73,31,17,39,22.99,,,,,22.99,22.99,357.0,14.99,23.99
File Folders SKU 21,9/10/23,18.99,6,114,27,40,17,19,11,22.99,,,,,22.99,22.99,342.0,14.99,23.99
File Folders SKU 21,9/11/23,18.89,39,737,173,257,111,17,179,22.99,,,,,22.99,22.99,322.0,14.99,23.99
File Folders SKU 21,9/12/23,18.29,19,348,84,125,52,17,70,22.99,,,,,22.99,22.99,295.0,14.99,23.99
File Folders SKU 21,9/13/23,18.29,25,457,111,165,69,19,93,22.99,,,,,22.99,22.99,272.0,14.99,23.99
File Folders SKU 21,9/14/23,18.29,36,658,160,238,99,18,143,22.99,,,,,22.99,22.99,246.0,14.99,23.99
File Folders SKU 21,9/15/23,18.29,11,201,49,73,30,14,35,22.99,,,,,22.99,22.99,226.0,14.99,23.99
File Folders SKU 21,9/16/23,18.29,11,201,49,73,30,14,35,22.99,,,,,22.99,22.99,205.0,14.99,23.99
